"","value","id","keyword"
278164,1,"2019-08-14_133","顱骨"
278167,1,"2019-08-14_133","文件"
278200,1,"2019-08-14_133","雨天"
278245,1,"2019-08-14_133","自屬"
278262,1,"2019-08-14_133","為限"
278291,3,"2019-08-14_133","滑倒"
278317,1,"2019-08-14_133","論據"
278361,2,"2019-08-14_133","有人"
278368,1,"2019-08-14_133","經送"
278405,1,"2019-08-14_133","來不及"
278407,1,"2019-08-14_133","倘其"
278409,1,"2019-08-14_133","此一"
278450,1,"2019-08-14_133","一再"
278490,1,"2019-08-14_133","下方"
278508,1,"2019-08-14_133","基礎"
278531,1,"2019-08-14_133","各份"
278555,1,"2019-08-14_133","即應"
278570,2,"2019-08-14_133","時因"
278581,2,"2019-08-14_133","死罪"
278584,1,"2019-08-14_133","可佐"
278603,1,"2019-08-14_133","頸椎"
278623,1,"2019-08-14_133","在內"
278643,1,"2019-08-14_133","相字"
278657,1,"2019-08-14_133","急救"
278679,1,"2019-08-14_133","後座"
278730,1,"2019-08-14_133","主要"
278762,2,"2019-08-14_133","報告書"
278763,1,"2019-08-14_133","大型"
278773,1,"2019-08-14_133","不致"
278792,2,"2019-08-14_133","合理"
278800,2,"2019-08-14_133","證據不足"
278808,2,"2019-08-14_133","法醫"
278810,1,"2019-08-14_133","依卷"
278816,1,"2019-08-14_133","指稱"
278824,1,"2019-08-14_133","人均"
278831,1,"2019-08-14_133","水泥"
278841,1,"2019-08-14_133","無非"
278896,2,"2019-08-14_133","間接"
278905,1,"2019-08-14_133","三本"
278915,1,"2019-08-14_133","不利"
278924,2,"2019-08-14_133","不利於"
278930,2,"2019-08-14_133","檢驗"
279015,2,"2019-08-14_133","隨即"
279031,1,"2019-08-14_133","等件"
279034,1,"2019-08-14_133","之情"
279048,3,"2019-08-14_133","屍體"
279050,1,"2019-08-14_133","致其"
279064,1,"2019-08-14_133","有所"
279080,2,"2019-08-14_133","應屬"
279084,1,"2019-08-14_133","不是"
279092,2,"2019-08-14_133","確信"
279116,1,"2019-08-14_133","樓上"
279129,1,"2019-08-14_133","地面"
279143,1,"2019-08-14_133","佐證"
279152,1,"2019-08-14_133","中央"
279168,1,"2019-08-14_133","參以"
279171,1,"2019-08-14_133","包括"
279193,1,"2019-08-14_133","真實"
279194,1,"2019-08-14_133","時即"
279199,1,"2019-08-14_133","始得"
279210,1,"2019-08-14_133","過失致死"
279215,2,"2019-08-14_133","懷疑"
279225,1,"2019-08-14_133","顱內出血"
279233,4,"2019-08-14_133","供稱"
279240,1,"2019-08-14_133","不治"
279248,3,"2019-08-14_133","上字"
279249,1,"2019-08-14_133","查無"
279284,1,"2019-08-14_133","足以"
279291,1,"2019-08-14_133","無從"
279299,1,"2019-08-14_133","之際"
279308,1,"2019-08-14_133","無論"
279313,2,"2019-08-14_133","視線"
279317,1,"2019-08-14_133","勘驗"
279323,1,"2019-08-14_133","過程"
279326,1,"2019-08-14_133","方法"
279331,5,"2019-08-14_133","綜合"
279332,3,"2019-08-14_133","存在"
279358,3,"2019-08-14_133","確實"
279360,1,"2019-08-14_133","可知"
279368,2,"2019-08-14_133","起步"
279374,1,"2019-08-14_133","死者"
279380,1,"2019-08-14_133","避免"
279385,3,"2019-08-14_133","等情"
279390,1,"2019-08-14_133","揭時"
279402,6,"2019-08-14_133","閃避"
279405,1,"2019-08-14_133","無證據"
279411,1,"2019-08-14_133","達到"
279413,1,"2019-08-14_133","訴訟"
279418,3,"2019-08-14_133","當日"
279422,3,"2019-08-14_133","積極"
279426,2,"2019-08-14_133","超速"
279435,2,"2019-08-14_133","判例"
279440,1,"2019-08-14_133","綜上所述"
279443,1,"2019-08-14_133","及第"
279445,1,"2019-08-14_133","諸前"
279446,1,"2019-08-14_133","判斷"
279467,1,"2019-08-14_133","標線"
279480,1,"2019-08-14_133","依據"
279481,1,"2019-08-14_133","爭執"
279485,2,"2019-08-14_133","相驗"
279487,1,"2019-08-14_133","疏於"
279491,1,"2019-08-14_133","原應"
279494,1,"2019-08-14_133","確有"
279497,3,"2019-08-14_133","搭載"
279498,2,"2019-08-14_133","直接"
279500,1,"2019-08-14_133","未能"
279513,1,"2019-08-14_133","分許"
279516,1,"2019-08-14_133","標誌"
279520,1,"2019-08-14_133","不慎"
279524,1,"2019-08-14_133","之行"
279531,6,"2019-08-14_133","減速慢行"
279548,1,"2019-08-14_133","尚未"
279557,2,"2019-08-14_133","甚明"
279563,4,"2019-08-14_133","減速"
279565,1,"2019-08-14_133","有利於"
279588,2,"2019-08-14_133","不及"
279590,4,"2019-08-14_133","無罪"
279608,2,"2019-08-14_133","西往東"
279611,2,"2019-08-14_133","其為"
279617,1,"2019-08-14_133","狀態"
279618,2,"2019-08-14_133","公分"
279621,1,"2019-08-14_133","自應"
279622,1,"2019-08-14_133","導致"
279624,2,"2019-08-14_133","供述"
279629,2,"2019-08-14_133","語見"
279638,2,"2019-08-14_133","時速"
279641,1,"2019-08-14_133","表在"
279643,2,"2019-08-14_133","有何"
279649,1,"2019-08-14_133","違規"
279654,3,"2019-08-14_133","速度"
279657,1,"2019-08-14_133","年月日時"
279661,8,"2019-08-14_133","公里"
279665,1,"2019-08-14_133","行進"
279679,2,"2019-08-14_133","一二"
279681,1,"2019-08-14_133","最高法院"
279689,1,"2019-08-14_133","之上"
279692,1,"2019-08-14_133","外傷"
279693,5,"2019-08-14_133","是否"
279703,2,"2019-08-14_133","人應"
279712,4,"2019-08-14_133","發現"
279714,1,"2019-08-14_133","明確"
279715,1,"2019-08-14_133","否認"
279721,3,"2019-08-14_133","前開"
279727,1,"2019-08-14_133","涉犯"
279730,1,"2019-08-14_133","地點"
279732,2,"2019-08-14_133","經過"
279733,1,"2019-08-14_133","情節"
279739,1,"2019-08-14_133","頭部"
279740,2,"2019-08-14_133","綠燈"
279763,1,"2019-08-14_133","通常"
279771,2,"2019-08-14_133","有罪"
279776,1,"2019-08-14_133","無法"
279778,4,"2019-08-14_133","公訴人"
279798,1,"2019-08-14_133","高等法院"
279799,4,"2019-08-14_133","死亡"
279800,1,"2019-08-14_133","時間"
279804,2,"2019-08-14_133","談話"
279806,1,"2019-08-14_133","前方"
279812,9,"2019-08-14_133","公尺"
279813,1,"2019-08-14_133","因認"
279817,1,"2019-08-14_133","適當"
279818,1,"2019-08-14_133","時分"
279822,1,"2019-08-14_133","此有"
279823,6,"2019-08-14_133","停車"
279826,1,"2019-08-14_133","經查"
279827,1,"2019-08-14_133","附卷"
279828,2,"2019-08-14_133","看到"
279833,1,"2019-08-14_133","相當"
279837,2,"2019-08-14_133","交通安全"
279838,2,"2019-08-14_133","發覺"
279842,2,"2019-08-14_133","補充"
279844,1,"2019-08-14_133","辯稱"
279846,1,"2019-08-14_133","參照"
279847,2,"2019-08-14_133","致人"
279848,1,"2019-08-14_133","等語"
279855,1,"2019-08-14_133","可稽"
279856,2,"2019-08-14_133","規則"
279861,3,"2019-08-14_133","距離"
279870,6,"2019-08-14_133","準備"
279872,1,"2019-08-14_133","起訴"
279873,2,"2019-08-14_133","法院"
279878,1,"2019-08-14_133","依法"
279899,1,"2019-08-14_133","職務"
279903,1,"2019-08-14_133","到庭"
279904,3,"2019-08-14_133","診斷"
279906,1,"2019-08-14_133","造成"
279908,7,"2019-08-14_133","採取"
279910,5,"2019-08-14_133","證明書"
279911,7,"2019-08-14_133","措施"
279912,1,"2019-08-14_133","結果"
279914,5,"2019-08-14_133","調查報告"
279915,17,"2019-08-14_133","路面"
279918,2,"2019-08-14_133","受傷"
279919,1,"2019-08-14_133","裁判"
279920,6,"2019-08-14_133","路段"
279923,1,"2019-08-14_133","挫傷"
279926,9,"2019-08-14_133","隨時"
279927,1,"2019-08-14_133","法官"
279935,3,"2019-08-14_133","現場圖"
279941,4,"2019-08-14_133","醫院"
279942,6,"2019-08-14_133","必要"
279944,2,"2019-08-14_133","審判"
279945,2,"2019-08-14_133","交通事故"
279946,1,"2019-08-14_133","不得"
279950,3,"2019-08-14_133","筆錄"
279951,5,"2019-08-14_133","事故"
279952,2,"2019-08-14_133","程度"
279954,6,"2019-08-14_133","照片"
279956,1,"2019-08-14_133","部分"
279963,2,"2019-08-14_133","重型"
279968,1,"2019-08-14_133","上開"
279971,2,"2019-08-14_133","方向"
279974,1,"2019-08-14_133","情事"
279975,2,"2019-08-14_133","骨折"
279978,2,"2019-08-14_133","路口"
279979,5,"2019-08-14_133","道路"
279983,1,"2019-08-14_133","犯行"
279985,1,"2019-08-14_133","倒地"
279986,6,"2019-08-14_133","安全"
279987,1,"2019-08-14_133","第款"
279990,4,"2019-08-14_133","行經"
279992,2,"2019-08-14_133","車牌號碼"
279993,1,"2019-08-14_133","之人"
279994,1,"2019-08-14_133","公訴"
279997,3,"2019-08-14_133","行車"
280000,1,"2019-08-14_133","行為"
280004,1,"2019-08-14_133","汽車"
280005,1,"2019-08-14_133","執行"
280006,4,"2019-08-14_133","現場"
280009,8,"2019-08-14_133","認定"
280010,7,"2019-08-14_133","狀況"
280012,2,"2019-08-14_133","審理"
280013,3,"2019-08-14_133","車禍"
280016,11,"2019-08-14_133","騎乘"
280018,8,"2019-08-14_133","道路交通事故"
280019,5,"2019-08-14_133","第頁"
280022,3,"2019-08-14_133","偵查"
280024,6,"2019-08-14_133","過失"
280025,2,"2019-08-14_133","車輛"
280026,3,"2019-08-14_133","發生"
280027,6,"2019-08-14_133","肇事"
280028,10,"2019-08-14_133","證據"
280077,1,"2019-08-14_132","西園路"
280305,1,"2019-08-14_132","甚大"
280369,1,"2019-08-14_132","顯無"
280388,1,"2019-08-14_132","號自"
280393,1,"2019-08-14_132","江貞諭"
280527,1,"2019-08-14_132","向直"
280574,1,"2019-08-14_132","附隨"
280623,1,"2019-08-14_132","高中"
280846,1,"2019-08-14_132","況且"
280984,1,"2019-08-14_132","慢行"
281106,1,"2019-08-14_132","減得"
281478,1,"2019-08-14_132","豪達中"
281504,1,"2019-08-14_132","琪媛"
281540,1,"2019-08-14_132","致撞"
281614,1,"2019-08-14_132","之非"
281627,1,"2019-08-14_132","至今"
281718,1,"2019-08-14_132","解釋"
281846,2,"2019-08-14_132","由南向北"
282011,1,"2019-08-14_132","畢業"
282030,2,"2019-08-14_132","為證"
282102,1,"2019-08-14_132","號之"
282122,1,"2019-08-14_132","和平西路"
282146,1,"2019-08-14_132","不清"
282220,1,"2019-08-14_132","依同"
282248,1,"2019-08-14_132","中向"
282265,1,"2019-08-14_132","頭皮"
282271,1,"2019-08-14_132","之乙"
282296,2,"2019-08-14_132","向據報"
282301,1,"2019-08-14_132","法定程序"
282321,1,"2019-08-14_132","可採"
282408,1,"2019-08-14_132","右肩"
282419,1,"2019-08-14_132","股份"
282425,1,"2019-08-14_132","謹慎"
282497,1,"2019-08-14_132","街巷"
282507,1,"2019-08-14_132","裂傷"
282602,1,"2019-08-14_132","二訊據"
282619,1,"2019-08-14_132","無前科"
282639,1,"2019-08-14_132","尚可"
282641,1,"2019-08-14_132","統一"
282656,1,"2019-08-14_132","論科三核"
282690,1,"2019-08-14_132","前即"
282699,1,"2019-08-14_132","大致"
282786,1,"2019-08-14_132","第十四"
282866,1,"2019-08-14_132","有限公司"
282870,3,"2019-08-14_132","之情"
282918,1,"2019-08-14_132","二分之一"
282968,1,"2019-08-14_132","以前"
282970,2,"2019-08-14_132","表附卷"
282991,1,"2019-08-14_132","未經"
283025,1,"2019-08-14_132","堪認"
283031,1,"2019-08-14_132","犯行洵"
283060,1,"2019-08-14_132","經乙"
283085,3,"2019-08-14_132","查無"
283093,1,"2019-08-14_132","取得"
283104,1,"2019-08-14_132","其餘"
283119,1,"2019-08-14_132","項定"
283125,2,"2019-08-14_132","主動"
283149,2,"2019-08-14_132","視線"
283157,1,"2019-08-14_132","參月"
283189,1,"2019-08-14_132","陸月"
283215,1,"2019-08-14_132","不可"
283219,1,"2019-08-14_132","條規"
283291,2,"2019-08-14_132","顯有"
283323,1,"2019-08-14_132","疏於"
283327,1,"2019-08-14_132","原應"
283332,1,"2019-08-14_132","晚間"
283340,1,"2019-08-14_132","減為"
283351,1,"2019-08-14_132","損害"
283367,1,"2019-08-14_132","減速慢行"
283382,2,"2019-08-14_132","照明"
283391,1,"2019-08-14_132","小貨車"
283396,1,"2019-08-14_132","生活"
283403,2,"2019-08-14_132","夜間"
283420,1,"2019-08-14_132","智識"
283425,1,"2019-08-14_132","往西方"
283428,1,"2019-08-14_132","二案"
283446,1,"2019-08-14_132","口時"
283454,1,"2019-08-14_132","公分"
283460,1,"2019-08-14_132","供述"
283464,1,"2019-08-14_132","素行"
283476,1,"2019-08-14_132","嚴重"
283485,2,"2019-08-14_132","違規"
283486,1,"2019-08-14_132","腳踏車"
283488,1,"2019-08-14_132","人處"
283494,1,"2019-08-14_132","傷勢"
283499,1,"2019-08-14_132","聯合"
283505,1,"2019-08-14_132","所定"
283506,1,"2019-08-14_132","案發"
283510,1,"2019-08-14_132","臺北市立"
283515,1,"2019-08-14_132","一二"
283519,1,"2019-08-14_132","反面"
283528,1,"2019-08-14_132","外傷"
283530,1,"2019-08-14_132","一甲"
283539,1,"2019-08-14_132","人應"
283543,2,"2019-08-14_132","到場"
283545,1,"2019-08-14_132","該處"
283552,1,"2019-08-14_132","時應"
283562,2,"2019-08-14_132","罪犯"
283567,1,"2019-08-14_132","賠償"
283575,1,"2019-08-14_132","頭部"
283582,1,"2019-08-14_132","因果關係"
283583,2,"2019-08-14_132","機關"
283586,1,"2019-08-14_132","前案"
283592,1,"2019-08-14_132","減輕"
283611,2,"2019-08-14_132","柏油"
283620,1,"2019-08-14_132","不諱"
283634,1,"2019-08-14_132","高等法院"
283637,1,"2019-08-14_132","刑並"
283642,1,"2019-08-14_132","前方"
283646,1,"2019-08-14_132","態度"
283650,1,"2019-08-14_132","違反"
283652,1,"2019-08-14_132","應抄"
283654,1,"2019-08-14_132","時分"
283658,1,"2019-08-14_132","此有"
283660,2,"2019-08-14_132","百元"
283663,1,"2019-08-14_132","附卷"
283665,1,"2019-08-14_132","其刑"
283669,1,"2019-08-14_132","相當"
283671,1,"2019-08-14_132","之刑"
283673,1,"2019-08-14_132","交通安全"
283674,3,"2019-08-14_132","發覺"
283677,3,"2019-08-14_132","減刑"
283679,2,"2019-08-14_132","障礙物"
283688,1,"2019-08-14_132","依同法"
283689,2,"2019-08-14_132","缺陷"
283692,1,"2019-08-14_132","規則"
283707,2,"2019-08-14_132","千元"
283708,1,"2019-08-14_132","起訴"
283711,1,"2019-08-14_132","為準"
283714,1,"2019-08-14_132","依法"
283719,3,"2019-08-14_132","條例"
283724,1,"2019-08-14_132","日期"
283725,1,"2019-08-14_132","肇事人"
283728,1,"2019-08-14_132","宣告"
283730,1,"2019-08-14_132","自白"
283731,2,"2019-08-14_132","警員"
283733,1,"2019-08-14_132","相符"
283735,1,"2019-08-14_132","職務"
283736,1,"2019-08-14_132","具備"
283737,1,"2019-08-14_132","計算"
283739,1,"2019-08-14_132","到庭"
283740,1,"2019-08-14_132","診斷"
283743,1,"2019-08-14_132","業務過失傷害"
283744,2,"2019-08-14_132","採取"
283745,3,"2019-08-14_132","行人穿越"
283746,1,"2019-08-14_132","證明書"
283747,2,"2019-08-14_132","措施"
283749,3,"2019-08-14_132","接受"
283750,1,"2019-08-14_132","調查報告"
283751,2,"2019-08-14_132","路面"
283754,1,"2019-08-14_132","受傷"
283755,3,"2019-08-14_132","裁判"
283759,1,"2019-08-14_132","挫傷"
283760,2,"2019-08-14_132","所為"
283761,1,"2019-08-14_132","請求"
283762,1,"2019-08-14_132","隨時"
283763,1,"2019-08-14_132","法官"
283764,2,"2019-08-14_132","人者"
283766,2,"2019-08-14_132","壹仟"
283768,2,"2019-08-14_132","壹日"
283771,1,"2019-08-14_132","現場圖"
283773,2,"2019-08-14_132","重傷"
283775,2,"2019-08-14_132","九十六年"
283777,1,"2019-08-14_132","醫院"
283778,2,"2019-08-14_132","必要"
283779,1,"2019-08-14_132","良好"
283782,1,"2019-08-14_132","不得"
283783,2,"2019-08-14_132","能力"
283788,2,"2019-08-14_132","程度"
283789,3,"2019-08-14_132","從事"
283790,1,"2019-08-14_132","照片"
283794,2,"2019-08-14_132","駕車"
283795,2,"2019-08-14_132","處理"
283798,1,"2019-08-14_132","並無"
283803,2,"2019-08-14_132","標準"
283805,2,"2019-08-14_132","坦承"
283808,1,"2019-08-14_132","施行"
283811,1,"2019-08-14_132","骨折"
283813,3,"2019-08-14_132","中華民國"
283815,1,"2019-08-14_132","道路"
283819,1,"2019-08-14_132","犯行"
283820,4,"2019-08-14_132","自首"
283822,2,"2019-08-14_132","安全"
283823,2,"2019-08-14_132","第款"
283829,3,"2019-08-14_132","之人"
283832,2,"2019-08-14_132","新臺幣"
283835,1,"2019-08-14_132","陳述"
283836,1,"2019-08-14_132","行為"
283840,2,"2019-08-14_132","汽車"
283841,1,"2019-08-14_132","執行"
283842,1,"2019-08-14_132","現場"
283845,2,"2019-08-14_132","認定"
283846,3,"2019-08-14_132","狀況"
283847,4,"2019-08-14_132","易科罰金"
283850,4,"2019-08-14_132","折算"
283854,3,"2019-08-14_132","道路交通事故"
283857,1,"2019-08-14_132","證人"
283858,4,"2019-08-14_132","偵查"
283859,7,"2019-08-14_132","業務"
283860,3,"2019-08-14_132","過失"
283863,1,"2019-08-14_132","肇事"
283864,3,"2019-08-14_132","證據"
283940,1,"2019-08-14_131","非輕且"
283953,1,"2019-08-14_131","病情"
284084,1,"2019-08-14_131","疾病"
284218,1,"2019-08-14_131","妨礙"
284229,1,"2019-08-14_131","江貞諭"
284278,2,"2019-08-14_131","口內"
284363,1,"2019-08-14_131","向直"
284369,2,"2019-08-14_131","復健"
284434,2,"2019-08-14_131","閃煞"
284474,3,"2019-08-14_131","病變"
284487,1,"2019-08-14_131","顯屬"
284629,6,"2019-08-14_131","椎間盤"
284692,1,"2019-08-14_131","一至"
284753,2,"2019-08-14_131","向來"
284762,1,"2019-08-14_131","可得"
284789,3,"2019-08-14_131","正反面"
284803,4,"2019-08-14_131","二至"
284829,1,"2019-08-14_131","外並"
284854,1,"2019-08-14_131","頭與"
284880,1,"2019-08-14_131","腰椎"
284884,1,"2019-08-14_131","第一七"
284889,1,"2019-08-14_131","伊在"
284922,1,"2019-08-14_131","醫生"
284959,1,"2019-08-14_131","時乙"
285104,1,"2019-08-14_131","一五"
285117,1,"2019-08-14_131","三十五分"
285118,2,"2019-08-14_131","空言"
285124,1,"2019-08-14_131","並向"
285152,1,"2019-08-14_131","腰部"
285153,1,"2019-08-14_131","三至"
285183,1,"2019-08-14_131","九日"
285205,1,"2019-08-14_131","四時"
285230,1,"2019-08-14_131","四至"
285247,1,"2019-08-14_131","三七"
285258,6,"2019-08-14_131","西路"
285284,1,"2019-08-14_131","該院"
285309,1,"2019-08-14_131","關節"
285345,6,"2019-08-14_131","症候群"
285393,1,"2019-08-14_131","認知"
285399,1,"2019-08-14_131","差距"
285446,3,"2019-08-14_131","該行"
285455,1,"2019-08-14_131","同此"
285498,1,"2019-08-14_131","先前"
285536,1,"2019-08-14_131","可言"
285549,4,"2019-08-14_131","臺大醫院"
285552,1,"2019-08-14_131","國防"
285567,1,"2019-08-14_131","然其"
285569,1,"2019-08-14_131","僅有"
285581,1,"2019-08-14_131","前有"
285603,1,"2019-08-14_131","斯時"
285607,1,"2019-08-14_131","五五"
285635,2,"2019-08-14_131","確係"
285678,1,"2019-08-14_131","百十條"
285714,1,"2019-08-14_131","四六"
285746,1,"2019-08-14_131","飾詞"
285754,1,"2019-08-14_131","運作"
285779,2,"2019-08-14_131","動態"
285794,1,"2019-08-14_131","難認"
285835,18,"2019-08-14_131","脊髓"
285863,1,"2019-08-14_131","且經"
285884,1,"2019-08-14_131","七頁"
285906,1,"2019-08-14_131","保險"
285928,1,"2019-08-14_131","並據"
285941,2,"2019-08-14_131","不應"
285947,1,"2019-08-14_131","後經"
285996,1,"2019-08-14_131","適甲"
286001,6,"2019-08-14_131","壓迫"
286014,1,"2019-08-14_131","以觀"
286026,1,"2019-08-14_131","十五"
286038,1,"2019-08-14_131","此次"
286040,2,"2019-08-14_131","經送"
286044,3,"2019-08-14_131","緩慢"
286047,1,"2019-08-14_131","國立"
286075,1,"2019-08-14_131","迄未"
286086,1,"2019-08-14_131","三日"
286088,1,"2019-08-14_131","位於"
286091,1,"2019-08-14_131","認其"
286098,1,"2019-08-14_131","時證"
286104,1,"2019-08-14_131","訴請"
286113,2,"2019-08-14_131","五六"
286130,1,"2019-08-14_131","四肢"
286143,3,"2019-08-14_131","路權"
286153,5,"2019-08-14_131","三軍總醫院"
286155,1,"2019-08-14_131","詳見"
286175,1,"2019-08-14_131","逕自"
286176,2,"2019-08-14_131","向前"
286182,1,"2019-08-14_131","手術"
286184,2,"2019-08-14_131","九頁"
286217,10,"2019-08-14_131","中山北路"
286241,1,"2019-08-14_131","一條"
286261,3,"2019-08-14_131","謹慎"
286262,1,"2019-08-14_131","意圖"
286270,1,"2019-08-14_131","嗣經"
286297,2,"2019-08-14_131","急診"
286302,1,"2019-08-14_131","第二款"
286308,1,"2019-08-14_131","致生"
286314,2,"2019-08-14_131","負責"
286320,1,"2019-08-14_131","其有"
286324,5,"2019-08-14_131","由北"
286330,2,"2019-08-14_131","診療"
286334,1,"2019-08-14_131","部位"
286357,1,"2019-08-14_131","第五款"
286372,2,"2019-08-14_131","報明"
286375,5,"2019-08-14_131","頸部"
286407,6,"2019-08-14_131","四號"
286415,2,"2019-08-14_131","自承"
286431,2,"2019-08-14_131","二五"
286454,1,"2019-08-14_131","檢查"
